text,text_clean,token,normalisasi,stopwords,stemming,label
Gubernur DKI Jakarta Pramono Anung menyebut jumlah pelamar rekrutmen petugas pemadam kebakaran (damkar) sudah tembus 20 ribu orang hingga Kamis (14/8/... https://t.co/acfROhrqNy,gubernur dki jakarta pramono anung menyebut jumlah pelamar rekrutmen petugas pemadam kebakaran damkar sudah tembus ribu orang hingga kamis,gubernur dki jakarta pramono anung menyebut jumlah pelamar rekrutmen petugas pemadam kebakaran damkar sudah tembus ribu orang hingga kamis,gubernur dki jakarta pramono anung menyebut jumlah pelamar rekrutmen petugas pemadam kebakaran damkar sudah tembus ribu orang hingga kamis,gubernur dki jakarta pramono anung menyebut pelamar rekrutmen petugas pemadam kebakaran damkar tembus ribu orang kamis,gubernur dki jakarta pramono anung sebut lamar rekrutmen tugas madam bakar damkar tembus ribu orang kamis,Positif
"Kabupaten Klaten akan segera punya gedung untuk markas pemadam kebakaran (damkar) yg lebih representative dari gedung lama. 
Diharapkan dengan gedung baru nanti kinerja damkar bisa lebih ditingkatkan. 

  https://t.co/gdXxcrD6G7",kabupaten klaten akan segera punya gedung untuk markas pemadam kebakaran damkar yg lebih representative dari gedung lama diharapkan dengan gedung baru nanti kinerja damkar bisa lebih ditingkatkan,kabupaten klaten akan segera punya gedung untuk markas pemadam kebakaran damkar yg lebih representative dari gedung lama diharapkan dengan gedung baru nanti kinerja damkar bisa lebih ditingkatkan,kabupaten klaten akan segera punya gedung untuk markas pemadam kebakaran damkar yang lebih representative dari gedung lama diharapkan dengan gedung baru nanti kinerja damkar bisa lebih ditingkatkan,kabupaten klaten gedung markas pemadam kebakaran damkar representative gedung diharapkan gedung kinerja damkar ditingkatkan,kabupaten klaten gedung markas madam bakar damkar representative gedung harap gedung kerja damkar tingkat,Positif
"Sebuah video viral menampilkan keseruan anak-anak bermain flying fox dengan kendaraan pemadam kebakaran.

Tampak petugas damkar dengan hati-hati menjaga seorang anak yang sedang meluncur turun. 

Video ini menuai perhatian netizen yang justru ingin mencobanya.

âgantian dek, https://t.co/vjG0NkNOQ1",sebuah video viral menampilkan keseruan anakanak bermain flying fox dengan kendaraan pemadam kebakaran tampak petugas damkar dengan hatihati menjaga seorang anak yang sedang meluncur turun video ini menuai perhatian netizen yang justru ingin mencobanya gantian dek,sebuah video viral menampilkan keseruan anakanak bermain flying fox dengan kendaraan pemadam kebakaran tampak petugas damkar dengan hatihati menjaga seorang anak yang sedang meluncur turun video ini menuai perhatian netizen yang justru ingin mencobanya gantian dek,sebuah video viral menampilkan keseruan anakanak bermain flying fox dengan kendaraan pemadam kebakaran tampak petugas damkar dengan hatihati menjaga seorang anak yang sedang meluncur turun video ini menuai perhatian netizen yang justru ingin mencobanya gantian dik,video viral menampilkan keseruan anakanak bermain flying fox kendaraan pemadam kebakaran petugas damkar hatihati menjaga anak meluncur turun video menuai perhatian netizen mencobanya gantian dik,video viral tampil seru anakanak main flying fox kendara madam bakar tugas damkar hatihati jaga anak luncur turun video tuai perhati netizen coba ganti dik,Negatif
"@Idafitri2508 Katanya paling cepat 6-8 jam diusahakan nyala. Tapi aku nggak yakin

https://t.co/HuLKYaJdfx",katanya paling cepat jam diusahakan nyala tapi aku nggak yakin,katanya paling cepat jam diusahakan nyala tapi aku nggak yakin,katanya paling cepat jam diusahakan nyala tapi aku tidak yakin,cepat jam diusahakan nyala,cepat jam usaha nyala,Netral
"...Ini sama kek 1 jendral polisi tahun lalu nuduh kami (aktivis buruh di Bekasi) pasti ada yg danai tiap demo.

Jendral tsb terheranÂ² dgn demo buruh.

Ya kami jelasin kalo buruhÂ² yg turun ke jalan itu tanpa bayaran karna dah wakafin hidupnya u/ bersolidaritas.

Susah emang kalo",ini sama kek jendral polisi tahun lalu nuduh kami aktivis buruh di bekasi pasti ada yg danai tiap demo jendral tsb terheran dgn demo buruh ya kami jelasin kalo buruh yg turun ke jalan itu tanpa bayaran karna dah wakafin hidupnya u bersolidaritas susah emang kalo,ini sama kek jendral polisi tahun lalu nuduh kami aktivis buruh di bekasi pasti ada yg danai tiap demo jendral tsb terheran dgn demo buruh ya kami jelasin kalo buruh yg turun ke jalan itu tanpa bayaran karna dah wakafin hidupnya u bersolidaritas susah emang kalo,ini sama seperti jendral polisi tahun lalu nuduh kami aktivis buruh di bekasi pasti ada yang danai tiap demo jendral tersebut terheran dengan demo buruh ya kami jelasin kalau buruh yang turun ke jalan itu tanpa bayaran karena sudah wakafin hidupnya kamu bersolidaritas susah memang kalau,jendral polisi nuduh aktivis buruh bekasi danai demo jendral terheran demo buruh jelasin buruh turun jalan bayaran wakafin hidupnya bersolidaritas susah,jendral polisi nuduh aktivis buruh bekas dana demo jendral heran demo buruh jelasin buruh turun jalan bayar wakafin hidup solidaritas susah,Netral
"Sudah memakan dua korbannya, dengan sigap petugas Damkar beserta warga, menangkap buruannya ular pithon di lokasi rumah warga, di belakang KUA Kec. Campaka. 
#penais
#iparikemenagkabupatenpurwakarta
#penyuluhagamakuacampaka
#akhmadhaidir https://t.co/tXwDRjwlXC",sudah memakan dua korbannya dengan sigap petugas damkar beserta warga menangkap buruannya ular pithon di lokasi rumah warga di belakang kua kec campaka,sudah memakan dua korbannya dengan sigap petugas damkar beserta warga menangkap buruannya ular pithon di lokasi rumah warga di belakang kua kec campaka,sudah memakan dua korbannya dengan sigap petugas damkar beserta warga menangkap buruannya ular pithon di lokasi rumah warga di belakang kua kec campaka,memakan korbannya sigap petugas damkar beserta warga menangkap buruannya ular pithon lokasi rumah warga kua kec campaka,makan korban sigap tugas damkar serta warga tangkap buru ular pithon lokasi rumah warga kua kec campaka,Negatif
"Cadangan devisa dibakar terus demi jaga Rupiah
Hasilnya Rupiah tetap jatuh rakyat tetap menjerit
Ini kaya nonton pemadam kebakaran datang bawa kipas angin
Tidak aneh kalau #BankIndonesiaTanggungJawab makin viral dan tuntutan Copot Gubernur BI makin dianggap serius",cadangan devisa dibakar terus demi jaga rupiah hasilnya rupiah tetap jatuh rakyat tetap menjerit ini kaya nonton pemadam kebakaran datang bawa kipas angin tidak aneh kalau makin viral dan tuntutan copot gubernur bi makin dianggap serius,cadangan devisa dibakar terus demi jaga rupiah hasilnya rupiah tetap jatuh rakyat tetap menjerit ini kaya nonton pemadam kebakaran datang bawa kipas angin tidak aneh kalau makin viral dan tuntutan copot gubernur bi makin dianggap serius,cadangan devisa dibakar terus demi jaga rupiah hasilnya rupiah tetap jatuh rakyat tetap menjerit ini seperti nonton pemadam kebakaran datang bawa kipas angin tidak aneh kalau makin viral dan tuntutan copot gubernur bi makin dianggap serius,cadangan devisa dibakar jaga rupiah hasilnya rupiah jatuh rakyat menjerit nonton pemadam kebakaran bawa kipas angin aneh viral tuntutan copot gubernur bi dianggap serius,cadang devisa bakar jaga rupiah hasil rupiah jatuh rakyat jerit nonton madam bakar bawa kipas angin aneh viral tuntut copot gubernur bi anggap serius,Netral
"Wujud Polri sigap dan responsif, personel Polsek Waru bersama petugas pemadam kebakaran turun langsung melakukan evakuasi pohon tumbang di Desa Kedungrejo. Sinergi dan gerak cepat ini dilakukan demi menjaga keselamatan warga serta memastikan akses jalan kembali aman dan lancar. https://t.co/WfxVIoEOu0",wujud polri sigap dan responsif personel polsek waru bersama petugas pemadam kebakaran turun langsung melakukan evakuasi pohon tumbang di desa kedungrejo sinergi dan gerak cepat ini dilakukan demi menjaga keselamatan warga serta memastikan akses jalan kembali aman dan lancar,wujud polri sigap dan responsif personel polsek waru bersama petugas pemadam kebakaran turun langsung melakukan evakuasi pohon tumbang di desa kedungrejo sinergi dan gerak cepat ini dilakukan demi menjaga keselamatan warga serta memastikan akses jalan kembali aman dan lancar,wujud polri sigap dan responsif personel polsek waru bersama petugas pemadam kebakaran turun langsung melakukan evakuasi pohon tumbang di desa kedungrejo sinergi dan gerak cepat ini dilakukan demi menjaga keselamatan warga serta memastikan akses jalan kembali aman dan lancar,wujud polri sigap responsif personel polsek waru petugas pemadam kebakaran turun langsung evakuasi pohon tumbang desa kedungrejo sinergi gerak cepat menjaga keselamatan warga akses jalan aman lancar,wujud polri sigap responsif personel polsek waru tugas madam bakar turun langsung evakuasi pohon tumbang desa kedungrejo sinergi gerak cepat jaga selamat warga akses jalan aman lancar,Positif
"Benturan menyebabkan bus terbakar dan menyeret sejumlah kendaraan lain, sehingga tim pemadam kebakaran segera dikerahkan ke lokasi!

Baca selengkapnya: https://t.co/Gn1ERXeTzp

#kecelakaankereta #kecelakaan #bangkok DR",benturan menyebabkan bus terbakar dan menyeret sejumlah kendaraan lain sehingga tim pemadam kebakaran segera dikerahkan ke lokasi baca selengkapnya dr,benturan menyebabkan bus terbakar dan menyeret sejumlah kendaraan lain sehingga tim pemadam kebakaran segera dikerahkan ke lokasi baca selengkapnya dr,benturan menyebabkan bus terbakar dan menyeret sejumlah kendaraan lain sehingga grup pemadam kebakaran segera dikerahkan ke lokasi baca selengkapnya dari,benturan menyebabkan bus terbakar menyeret kendaraan grup pemadam kebakaran dikerahkan lokasi baca selengkapnya,bentur sebab bus bakar seret kendara grup madam bakar kerah lokasi baca lengkap,Negatif
"Wujud Polri yang sigap dan responsif, personel Polsek Balongbendo bersama petugas pemadam kebakaran bergerak cepat menangani kebakaran lahan kosong demi mencegah api meluas ke permukiman warga. Kehadiran petugas di lokasi menjadi bentuk nyata pelayanan 
#PolrestaSidoarjo
#Polri https://t.co/xzWJm798Jy",wujud polri yang sigap dan responsif personel polsek balongbendo bersama petugas pemadam kebakaran bergerak cepat menangani kebakaran lahan kosong demi mencegah api meluas ke permukiman warga kehadiran petugas di lokasi menjadi bentuk nyata pelayanan,wujud polri yang sigap dan responsif personel polsek balongbendo bersama petugas pemadam kebakaran bergerak cepat menangani kebakaran lahan kosong demi mencegah api meluas ke permukiman warga kehadiran petugas di lokasi menjadi bentuk nyata pelayanan,wujud polri yang sigap dan responsif personel polsek balongbendo bersama petugas pemadam kebakaran bergerak cepat menangani kebakaran lahan kosong demi mencegah api meluas ke permukiman warga kehadiran petugas di lokasi menjadi bentuk nyata pelayanan,wujud polri sigap responsif personel polsek balongbendo petugas pemadam kebakaran bergerak cepat menangani kebakaran lahan kosong mencegah api meluas permukiman warga kehadiran petugas lokasi bentuk nyata pelayanan,wujud polri sigap responsif personel polsek balongbendo tugas madam bakar gerak cepat tangan bakar lahan kosong cegah api luas mukim warga hadir tugas lokasi bentuk nyata layan,Positif
@Alikha5876Khan @Inie_UtyCute Padahal dulu jauh lebih parah pemadam kebakaran aja sudah ada di lokasi itu api tidak akan di padamkan bila taada uang sogok ya ...separah itu Lo bisa di hilang kan dengan niat yg kuat dari para atasan (di kutip dari Dahlan Iskan),padahal dulu jauh lebih parah pemadam kebakaran aja sudah ada di lokasi itu api tidak akan di padamkan bila taada uang sogok ya separah itu lo bisa di hilang kan dengan niat yg kuat dari para atasan di kutip dari dahlan iskan,padahal dulu jauh lebih parah pemadam kebakaran aja sudah ada di lokasi itu api tidak akan di padamkan bila taada uang sogok ya separah itu lo bisa di hilang kan dengan niat yg kuat dari para atasan di kutip dari dahlan iskan,padahal dulu jauh lebih parah pemadam kebakaran saja sudah ada di lokasi itu api tidak akan di padamkan bila taada uang sogok ya separah itu kamu bisa di hilang kan dengan niat yang kuat dari para atasan di kutip dari dahlan iskan,parah pemadam kebakaran lokasi api padamkan taada uang sogok separah hilang niat kuat atasan kutip dahlan iskan,parah madam bakar lokasi api padam taada uang sogok parah hilang niat kuat atas kutip dahlan iskan,Negatif
"Seorang anggota pemadam kebakaran sekaligus komika, Khairul Umam, mengaku menerima teror bernada ancaman lewat WhatsApp. Dalam pesan teror tersebut, pengirim bahkan menyebutkan data pribadi Umam dan keluarganya.

&gt;&gt; https://t.co/o4MvMejUzT https://t.co/84rKkb9Jla",seorang anggota pemadam kebakaran sekaligus komika khairul umam mengaku menerima teror bernada ancaman lewat whatsapp dalam pesan teror tersebut pengirim bahkan menyebutkan data pribadi umam dan keluarganya gtgt,seorang anggota pemadam kebakaran sekaligus komika khairul umam mengaku menerima teror bernada ancaman lewat whatsapp dalam pesan teror tersebut pengirim bahkan menyebutkan data pribadi umam dan keluarganya gtgt,seorang anggota pemadam kebakaran sekaligus komika khairul umam mengaku menerima teror bernada ancaman lewat whatsapp dalam pesan teror tersebut pengirim bahkan menyebutkan data pribadi umam dan keluarganya gitu,anggota pemadam kebakaran komika khairul umam mengaku menerima teror bernada ancaman whatsapp pesan teror pengirim data pribadi umam keluarganya gitu,anggota madam bakar komika khairul umam aku terima teror nada ancam whatsapp pesan teror kirim data pribadi umam keluarga gitu,Negatif
"MALANG - Petugas Pemadam Kebakaran (Damkar) Kota Malang kembali melakukan aksi heroik. Kali ini, seekor ular berhasil dievakuasi dari rumah warga di Perumahan Puri Cemara Indah, Cemorokandang, Kedungkandang, Kota Malang, pada Sabtu pagi (6/9/2025).

Menurut keterangan warga, https://t.co/sduGrZyiLY",malang petugas pemadam kebakaran damkar kota malang kembali melakukan aksi heroik kali ini seekor ular berhasil dievakuasi dari rumah warga di perumahan puri cemara indah cemorokandang kedungkandang kota malang pada sabtu pagi menurut keterangan warga,malang petugas pemadam kebakaran damkar kota malang kembali melakukan aksi heroik kali ini seekor ular berhasil dievakuasi dari rumah warga di perumahan puri cemara indah cemorokandang kedungkandang kota malang pada sabtu pagi menurut keterangan warga,malang petugas pemadam kebakaran damkar kota malang kembali melakukan aksi heroik kali ini seekor ular berhasil dievakuasi dari rumah warga di perumahan puri cemara indah cemorokandang kedungkandang kota malang pada sabtu pagi menurut keterangan warga,malang petugas pemadam kebakaran damkar kota malang aksi heroik kali seekor ular berhasil dievakuasi rumah warga perumahan puri cemara indah cemorokandang kedungkandang kota malang sabtu pagi keterangan warga,malang tugas madam bakar damkar kota malang aksi heroik kali ekor ular hasil evakuasi rumah warga rumah puri cemara indah cemorokandang kedungkandang kota malang sabtu pagi terang warga,Negatif
@totuno haruskah kita panggil pemadam kebakaran bff? ð³,haruskah kita panggil pemadam kebakaran bff,haruskah kita panggil pemadam kebakaran bff,haruskah kita panggil pemadam kebakaran bff,haruskah panggil pemadam kebakaran bff,harus panggil madam bakar bff,Negatif
"3. Gangguan Keamanan &amp; Ketertiban: Melaporkan kerusuhan, bencana alam, atau situasi darurat yang membutuhkan intervensi polisi.

4. Bantuan Kepolisian Cepat: Memberikan respons cepat dan terintegrasi untuk masyarakat yang membutuhkan pertolongan segera

#polriuntukmasyarakat",gangguan keamanan amp ketertiban melaporkan kerusuhan bencana alam atau situasi darurat yang membutuhkan intervensi polisi bantuan kepolisian cepat memberikan respons cepat dan terintegrasi untuk masyarakat yang membutuhkan pertolongan segera,gangguan keamanan amp ketertiban melaporkan kerusuhan bencana alam atau situasi darurat yang membutuhkan intervensi polisi bantuan kepolisian cepat memberikan respons cepat dan terintegrasi untuk masyarakat yang membutuhkan pertolongan segera,gangguan keamanan sampai ketertiban melaporkan kerusuhan bencana alam atau situasi darurat yang membutuhkan intervensi polisi bantuan kepolisian cepat memberikan respons cepat dan terintegrasi untuk masyarakat yang membutuhkan pertolongan segera,gangguan keamanan ketertiban melaporkan kerusuhan bencana alam situasi darurat membutuhkan intervensi polisi bantuan kepolisian cepat respons cepat terintegrasi masyarakat membutuhkan pertolongan,ganggu aman tertib lapor rusuh bencana alam situasi darurat butuh intervensi polisi bantu polisi cepat respons cepat integrasi masyarakat butuh tolong,Negatif
